model,threshold,dataset,image_id,image_file,prompt,pred_len,gt_len,count_accuracy,ap_iou_50_95,ap_iou_50,ap_iou_75,ap_small,ap_medium,ap_large,ar_max_1,ar_max_10,ar_max_100,ar_small,ar_medium,ar_large
owlv2-large-patch14,0.5,1,8,SAGIT22_C_4175_2022_05_27-35-60.tif,crop rows with corn seedlings,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14,0.6,1,8,SAGIT22_C_4175_2022_05_27-35-60.tif,crop rows with corn seedlings,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14,0.7,1,8,SAGIT22_C_4175_2022_05_27-35-60.tif,crop rows with corn seedlings,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14,0.8,1,8,SAGIT22_C_4175_2022_05_27-35-60.tif,crop rows with corn seedlings,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14,0.9,1,8,SAGIT22_C_4175_2022_05_27-35-60.tif,crop rows with corn seedlings,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14,0.98,1,8,SAGIT22_C_4175_2022_05_27-35-60.tif,crop rows with corn seedlings,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14,0.99,1,8,SAGIT22_C_4175_2022_05_27-35-60.tif,crop rows with corn seedlings,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14,0,1,9,SAGIT22_C_4175_2022_05_27-75-67.tif,crop rows with corn seedlings,15,14,0.9285714285714286,0.001056105610561056,0.005280528052805281,0.0,0.01584158415841584,0.0,-1.0,0.0,0.0,0.014285714285714285,0.015384615384615385,0.0,-1.0
owlv2-large-patch14,0.05,1,9,SAGIT22_C_4175_2022_05_27-75-67.tif,crop rows with corn seedlings,15,14,0.9285714285714286,0.001056105610561056,0.005280528052805281,0.0,0.01584158415841584,0.0,-1.0,0.0,0.0,0.014285714285714285,0.015384615384615385,0.0,-1.0
owlv2-large-patch14,0.1,1,9,SAGIT22_C_4175_2022_05_27-75-67.tif,crop rows with corn seedlings,15,14,0.9285714285714286,0.001056105610561056,0.005280528052805281,0.0,0.01584158415841584,0.0,-1.0,0.0,0.0,0.014285714285714285,0.015384615384615385,0.0,-1.0
owlv2-large-patch14,0.15,1,9,SAGIT22_C_4175_2022_05_27-75-67.tif,crop rows with corn seedlings,7,14,0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
owlv2-large-patch14,0.2,1,9,SAGIT22_C_4175_2022_05_27-75-67.tif,crop rows with corn seedlings,7,14,0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
owlv2-large-patch14,0.25,1,9,SAGIT22_C_4175_2022_05_27-75-67.tif,crop rows with corn seedlings,5,14,0.3571428571428572,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
owlv2-large-patch14,0.3,1,9,SAGIT22_C_4175_2022_05_27-75-67.tif,crop rows with corn seedlings,3,14,0.2142857142857143,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
owlv2-large-patch14,0.4,1,9,SAGIT22_C_4175_2022_05_27-75-67.tif,crop rows with corn seedlings,2,14,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
owlv2-large-patch14,0.5,1,9,SAGIT22_C_4175_2022_05_27-75-67.tif,crop rows with corn seedlings,0,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14,0.6,1,9,SAGIT22_C_4175_2022_05_27-75-67.tif,crop rows with corn seedlings,0,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14,0.7,1,9,SAGIT22_C_4175_2022_05_27-75-67.tif,crop rows with corn seedlings,0,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14,0.8,1,9,SAGIT22_C_4175_2022_05_27-75-67.tif,crop rows with corn seedlings,0,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14,0.9,1,9,SAGIT22_C_4175_2022_05_27-75-67.tif,crop rows with corn seedlings,0,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14,0.98,1,9,SAGIT22_C_4175_2022_05_27-75-67.tif,crop rows with corn seedlings,0,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14,0.99,1,9,SAGIT22_C_4175_2022_05_27-75-67.tif,crop rows with corn seedlings,0,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14,0,1,10,SAGIT22_C_4175_2022_05_27-35-78.tif,crop rows with corn seedlings,17,13,0.6923076923076923,0.001827875095201828,0.006092916984006093,0.0,0.023762376237623756,-1.0,-1.0,0.0,0.0,0.023076923076923078,0.023076923076923078,-1.0,-1.0
owlv2-large-patch14,0.05,1,10,SAGIT22_C_4175_2022_05_27-35-78.tif,crop rows with corn seedlings,17,13,0.6923076923076923,0.001827875095201828,0.006092916984006093,0.0,0.023762376237623756,-1.0,-1.0,0.0,0.0,0.023076923076923078,0.023076923076923078,-1.0,-1.0
owlv2-large-patch14,0.1,1,10,SAGIT22_C_4175_2022_05_27-35-78.tif,crop rows with corn seedlings,17,13,0.6923076923076923,0.001827875095201828,0.006092916984006093,0.0,0.023762376237623756,-1.0,-1.0,0.0,0.0,0.023076923076923078,0.023076923076923078,-1.0,-1.0
owlv2-large-patch14,0.15,1,10,SAGIT22_C_4175_2022_05_27-35-78.tif,crop rows with corn seedlings,8,13,0.6153846153846154,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-large-patch14,0.2,1,10,SAGIT22_C_4175_2022_05_27-35-78.tif,crop rows with corn seedlings,6,13,0.46153846153846156,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-large-patch14,0.25,1,10,SAGIT22_C_4175_2022_05_27-35-78.tif,crop rows with corn seedlings,4,13,0.3076923076923077,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-large-patch14,0.3,1,10,SAGIT22_C_4175_2022_05_27-35-78.tif,crop rows with corn seedlings,3,13,0.23076923076923084,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-large-patch14,0.4,1,10,SAGIT22_C_4175_2022_05_27-35-78.tif,crop rows with corn seedlings,2,13,0.15384615384615385,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-large-patch14,0.5,1,10,SAGIT22_C_4175_2022_05_27-35-78.tif,crop rows with corn seedlings,0,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14,0.6,1,10,SAGIT22_C_4175_2022_05_27-35-78.tif,crop rows with corn seedlings,0,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14,0.7,1,10,SAGIT22_C_4175_2022_05_27-35-78.tif,crop rows with corn seedlings,0,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14,0.8,1,10,SAGIT22_C_4175_2022_05_27-35-78.tif,crop rows with corn seedlings,0,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14,0.9,1,10,SAGIT22_C_4175_2022_05_27-35-78.tif,crop rows with corn seedlings,0,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14,0.98,1,10,SAGIT22_C_4175_2022_05_27-35-78.tif,crop rows with corn seedlings,0,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14,0.99,1,10,SAGIT22_C_4175_2022_05_27-35-78.tif,crop rows with corn seedlings,0,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14,0,1,11,SAGIT22_C_4175_2022_05_27-44-97.tif,crop rows with corn seedlings,24,14,0.2857142857142858,0.00871717606543263,0.07425742574257425,0.0,0.03891089108910892,-1.0,-1.0,0.0,0.0,0.05,0.05,-1.0,-1.0
owlv2-large-patch14,0.05,1,11,SAGIT22_C_4175_2022_05_27-44-97.tif,crop rows with corn seedlings,24,14,0.2857142857142858,0.00871717606543263,0.07425742574257425,0.0,0.03891089108910892,-1.0,-1.0,0.0,0.0,0.05,0.05,-1.0,-1.0
owlv2-large-patch14,0.1,1,11,SAGIT22_C_4175_2022_05_27-44-97.tif,crop rows with corn seedlings,24,14,0.2857142857142858,0.00871717606543263,0.07425742574257425,0.0,0.03891089108910892,-1.0,-1.0,0.0,0.0,0.05,0.05,-1.0,-1.0
owlv2-large-patch14,0.15,1,11,SAGIT22_C_4175_2022_05_27-44-97.tif,crop rows with corn seedlings,11,14,0.7857142857142857,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-large-patch14,0.2,1,11,SAGIT22_C_4175_2022_05_27-44-97.tif,crop rows with corn seedlings,6,14,0.4285714285714286,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-large-patch14,0.25,1,11,SAGIT22_C_4175_2022_05_27-44-97.tif,crop rows with corn seedlings,5,14,0.3571428571428572,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-large-patch14,0.3,1,11,SAGIT22_C_4175_2022_05_27-44-97.tif,crop rows with corn seedlings,3,14,0.2142857142857143,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-large-patch14,0.4,1,11,SAGIT22_C_4175_2022_05_27-44-97.tif,crop rows with corn seedlings,2,14,0.1428571428571428,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-large-patch14,0.5,1,11,SAGIT22_C_4175_2022_05_27-44-97.tif,crop rows with corn seedlings,0,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14,0.6,1,11,SAGIT22_C_4175_2022_05_27-44-97.tif,crop rows with corn seedlings,0,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14,0.7,1,11,SAGIT22_C_4175_2022_05_27-44-97.tif,crop rows with corn seedlings,0,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14,0.8,1,11,SAGIT22_C_4175_2022_05_27-44-97.tif,crop rows with corn seedlings,0,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14,0.9,1,11,SAGIT22_C_4175_2022_05_27-44-97.tif,crop rows with corn seedlings,0,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14,0.98,1,11,SAGIT22_C_4175_2022_05_27-44-97.tif,crop rows with corn seedlings,0,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14,0.99,1,11,SAGIT22_C_4175_2022_05_27-44-97.tif,crop rows with corn seedlings,0,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14,0,1,12,SAGIT22_C_4175_2022_05_27-65-111.tif,crop rows with corn seedlings,24,15,0.3999999999999999,0.0012601260126012602,0.012601260126012601,0.0,0.0034653465346534654,-1.0,-1.0,0.0,0.0,0.013333333333333332,0.013333333333333332,-1.0,-1.0
owlv2-large-patch14,0.05,1,12,SAGIT22_C_4175_2022_05_27-65-111.tif,crop rows with corn seedlings,24,15,0.3999999999999999,0.0012601260126012602,0.012601260126012601,0.0,0.0034653465346534654,-1.0,-1.0,0.0,0.0,0.013333333333333332,0.013333333333333332,-1.0,-1.0
owlv2-large-patch14,0.1,1,12,SAGIT22_C_4175_2022_05_27-65-111.tif,crop rows with corn seedlings,24,15,0.3999999999999999,0.0012601260126012602,0.012601260126012601,0.0,0.0034653465346534654,-1.0,-1.0,0.0,0.0,0.013333333333333332,0.013333333333333332,-1.0,-1.0
owlv2-large-patch14,0.15,1,12,SAGIT22_C_4175_2022_05_27-65-111.tif,crop rows with corn seedlings,11,15,0.7333333333333333,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-large-patch14,0.2,1,12,SAGIT22_C_4175_2022_05_27-65-111.tif,crop rows with corn seedlings,7,15,0.4666666666666667,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-large-patch14,0.25,1,12,SAGIT22_C_4175_2022_05_27-65-111.tif,crop rows with corn seedlings,5,15,0.33333333333333326,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-large-patch14,0.3,1,12,SAGIT22_C_4175_2022_05_27-65-111.tif,crop rows with corn seedlings,3,15,0.19999999999999996,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-large-patch14,0.4,1,12,SAGIT22_C_4175_2022_05_27-65-111.tif,crop rows with corn seedlings,2,15,0.1333333333333333,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-large-patch14,0.5,1,12,SAGIT22_C_4175_2022_05_27-65-111.tif,crop rows with corn seedlings,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14,0.6,1,12,SAGIT22_C_4175_2022_05_27-65-111.tif,crop rows with corn seedlings,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14,0.7,1,12,SAGIT22_C_4175_2022_05_27-65-111.tif,crop rows with corn seedlings,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14,0.8,1,12,SAGIT22_C_4175_2022_05_27-65-111.tif,crop rows with corn seedlings,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14,0.9,1,12,SAGIT22_C_4175_2022_05_27-65-111.tif,crop rows with corn seedlings,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14,0.98,1,12,SAGIT22_C_4175_2022_05_27-65-111.tif,crop rows with corn seedlings,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14,0.99,1,12,SAGIT22_C_4175_2022_05_27-65-111.tif,crop rows with corn seedlings,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14-ensemble,0,1,1,SAGIT22_C_4175_2022_05_27-65-19.tif,crop rows with corn seedlings,5,16,0.3125,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-large-patch14-ensemble,0.05,1,1,SAGIT22_C_4175_2022_05_27-65-19.tif,crop rows with corn seedlings,5,16,0.3125,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-large-patch14-ensemble,0.1,1,1,SAGIT22_C_4175_2022_05_27-65-19.tif,crop rows with corn seedlings,5,16,0.3125,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-large-patch14-ensemble,0.15,1,1,SAGIT22_C_4175_2022_05_27-65-19.tif,crop rows with corn seedlings,3,16,0.1875,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-large-patch14-ensemble,0.2,1,1,SAGIT22_C_4175_2022_05_27-65-19.tif,crop rows with corn seedlings,2,16,0.125,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-large-patch14-ensemble,0.25,1,1,SAGIT22_C_4175_2022_05_27-65-19.tif,crop rows with corn seedlings,2,16,0.125,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-large-patch14-ensemble,0.3,1,1,SAGIT22_C_4175_2022_05_27-65-19.tif,crop rows with corn seedlings,1,16,0.0625,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-large-patch14-ensemble,0.4,1,1,SAGIT22_C_4175_2022_05_27-65-19.tif,crop rows with corn seedlings,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14-ensemble,0.5,1,1,SAGIT22_C_4175_2022_05_27-65-19.tif,crop rows with corn seedlings,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14-ensemble,0.6,1,1,SAGIT22_C_4175_2022_05_27-65-19.tif,crop rows with corn seedlings,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14-ensemble,0.7,1,1,SAGIT22_C_4175_2022_05_27-65-19.tif,crop rows with corn seedlings,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14-ensemble,0.8,1,1,SAGIT22_C_4175_2022_05_27-65-19.tif,crop rows with corn seedlings,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14-ensemble,0.9,1,1,SAGIT22_C_4175_2022_05_27-65-19.tif,crop rows with corn seedlings,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14-ensemble,0.98,1,1,SAGIT22_C_4175_2022_05_27-65-19.tif,crop rows with corn seedlings,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14-ensemble,0.99,1,1,SAGIT22_C_4175_2022_05_27-65-19.tif,crop rows with corn seedlings,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14-ensemble,0,1,2,SAGIT22_C_4175_2022_05_27-25-21.tif,crop rows with corn seedlings,2,9,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
owlv2-large-patch14-ensemble,0.05,1,2,SAGIT22_C_4175_2022_05_27-25-21.tif,crop rows with corn seedlings,2,9,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
owlv2-large-patch14-ensemble,0.1,1,2,SAGIT22_C_4175_2022_05_27-25-21.tif,crop rows with corn seedlings,2,9,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
owlv2-large-patch14-ensemble,0.15,1,2,SAGIT22_C_4175_2022_05_27-25-21.tif,crop rows with corn seedlings,2,9,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
owlv2-large-patch14-ensemble,0.2,1,2,SAGIT22_C_4175_2022_05_27-25-21.tif,crop rows with corn seedlings,1,9,0.11111111111111116,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
owlv2-large-patch14-ensemble,0.25,1,2,SAGIT22_C_4175_2022_05_27-25-21.tif,crop rows with corn seedlings,1,9,0.11111111111111116,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
owlv2-large-patch14-ensemble,0.3,1,2,SAGIT22_C_4175_2022_05_27-25-21.tif,crop rows with corn seedlings,1,9,0.11111111111111116,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
owlv2-large-patch14-ensemble,0.4,1,2,SAGIT22_C_4175_2022_05_27-25-21.tif,crop rows with corn seedlings,0,9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14-ensemble,0.5,1,2,SAGIT22_C_4175_2022_05_27-25-21.tif,crop rows with corn seedlings,0,9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14-ensemble,0.6,1,2,SAGIT22_C_4175_2022_05_27-25-21.tif,crop rows with corn seedlings,0,9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14-ensemble,0.7,1,2,SAGIT22_C_4175_2022_05_27-25-21.tif,crop rows with corn seedlings,0,9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14-ensemble,0.8,1,2,SAGIT22_C_4175_2022_05_27-25-21.tif,crop rows with corn seedlings,0,9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14-ensemble,0.9,1,2,SAGIT22_C_4175_2022_05_27-25-21.tif,crop rows with corn seedlings,0,9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14-ensemble,0.98,1,2,SAGIT22_C_4175_2022_05_27-25-21.tif,crop rows with corn seedlings,0,9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14-ensemble,0.99,1,2,SAGIT22_C_4175_2022_05_27-25-21.tif,crop rows with corn seedlings,0,9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14-ensemble,0,1,3,SAGIT22_C_4175_2022_05_27-53-22.tif,crop rows with corn seedlings,5,16,0.3125,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-large-patch14-ensemble,0.05,1,3,SAGIT22_C_4175_2022_05_27-53-22.tif,crop rows with corn seedlings,5,16,0.3125,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-large-patch14-ensemble,0.1,1,3,SAGIT22_C_4175_2022_05_27-53-22.tif,crop rows with corn seedlings,5,16,0.3125,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-large-patch14-ensemble,0.15,1,3,SAGIT22_C_4175_2022_05_27-53-22.tif,crop rows with corn seedlings,2,16,0.125,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-large-patch14-ensemble,0.2,1,3,SAGIT22_C_4175_2022_05_27-53-22.tif,crop rows with corn seedlings,2,16,0.125,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-large-patch14-ensemble,0.25,1,3,SAGIT22_C_4175_2022_05_27-53-22.tif,crop rows with corn seedlings,2,16,0.125,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-large-patch14-ensemble,0.3,1,3,SAGIT22_C_4175_2022_05_27-53-22.tif,crop rows with corn seedlings,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14-ensemble,0.4,1,3,SAGIT22_C_4175_2022_05_27-53-22.tif,crop rows with corn seedlings,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14-ensemble,0.5,1,3,SAGIT22_C_4175_2022_05_27-53-22.tif,crop rows with corn seedlings,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14-ensemble,0.6,1,3,SAGIT22_C_4175_2022_05_27-53-22.tif,crop rows with corn seedlings,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14-ensemble,0.7,1,3,SAGIT22_C_4175_2022_05_27-53-22.tif,crop rows with corn seedlings,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14-ensemble,0.8,1,3,SAGIT22_C_4175_2022_05_27-53-22.tif,crop rows with corn seedlings,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14-ensemble,0.9,1,3,SAGIT22_C_4175_2022_05_27-53-22.tif,crop rows with corn seedlings,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14-ensemble,0.98,1,3,SAGIT22_C_4175_2022_05_27-53-22.tif,crop rows with corn seedlings,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14-ensemble,0.99,1,3,SAGIT22_C_4175_2022_05_27-53-22.tif,crop rows with corn seedlings,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-large-patch14-ensemble,0,1,4,SAGIT22_C_4175_2022_05_27-32-30.tif,crop rows with corn seedlings,5,8,0.625,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-large-patch14-ensemble,0.05,1,4,SAGIT22_C_4175_2022_05_27-32-30.tif,crop rows with corn seedlings,5,8,0.625,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-large-patch14-ensemble,0.1,1,4,SAGIT22_C_4175_2022_05_27-32-30.tif,crop rows with corn seedlings,5,8,0.625,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-large-patch14-ensemble,0.15,1,4,SAGIT22_C_4175_2022_05_27-32-30.tif,crop rows with corn seedlings,1,8,0.125,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-large-patch14-ensemble,0.2,1,4,SAGIT22_C_4175_2022_05_27-32-30.tif,crop rows with corn seedlings,1,8,0.125,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-large-patch14-ensemble,0.25,1,4,SAGIT22_C_4175_2022_05_27-32-30.tif,crop rows with corn seedlings,1,8,0.125,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-large-patch14-ensemble,0.3,1,4,SAGIT22_C_4175_2022_05_27-32-30.tif,crop rows with corn seedlings,1,8,0.125,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-large-patch14-ensemble,0.4,1,4,SAGIT22_C_4175_2022_05_27-32-30.tif,crop rows with corn seedlings,1,8,0.125,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-large-patch14-ensemble,0.5,1,4,SAGIT22_C_4175_2022_05_27-32-30.tif,crop rows with corn seedlings,0,8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
