model_id,score_threshold,r_squared,rmse,errors,gt_values,count_accuracy_avg,count_accuracy_sd,ap_iou_50_95,ap_iou_50,ap_iou_75,ap_small,ap_medium,ap_large,ar_max_1,ar_max_10,ar_max_100,ar_small,ar_medium,ar_large
yolov8n_dataset_3_exp_dataset_quality_158,0.5,0.7458116695551704,1.0488088481701516,"[-1, 1, 1, 1, 1, 3, 0, 0, 1, -1, 2, 0, 0, -1, 1, 0, 0, 0, 0, 0]","[13, 14, 11, 10, 12, 14, 14, 12, 15, 9, 8, 14, 15, 11, 14, 11, 10, 11, 15, 14]",0.9386502386502386,0.0705433334591304,0.5215704788060356,0.8940697726001373,0.5462347124548294,0.5215704788060356,-1.0,-1.0,0.058704453441295545,0.4991902834008098,0.6117408906882591,0.6117408906882591,-1.0,-1.0
yolov8n_dataset_3_exp_dataset_quality_158,0.6,-0.9526285384171,2.9068883707497264,"[0, 3, 3, 7, 1, 6, 0, 2, 4, 1, 2, 5, 1, -1, 2, 2, 2, 0, 0, 1]","[13, 14, 11, 10, 12, 14, 14, 12, 15, 9, 8, 14, 15, 11, 14, 11, 10, 11, 15, 14]",0.8197907647907648,0.16792433240294677,0.4655743993178442,0.7806135292030046,0.4953063708895007,0.4655743993178442,-1.0,-1.0,0.058704453441295545,0.46923076923076923,0.5429149797570851,0.5429149797570851,-1.0,-1.0
yolov8n_dataset_3_exp_dataset_quality_158,0.7,-8.52050837666089,6.418722614352485,"[6, 7, 6, 9, 5, 12, 3, 4, 11, 7, 4, 7, 4, 3, 8, 4, 4, 2, 2, 8]","[13, 14, 11, 10, 12, 14, 14, 12, 15, 9, 8, 14, 15, 11, 14, 11, 10, 11, 15, 14]",0.5249714174714175,0.21297480832521173,0.3058455845095554,0.5202176706220241,0.31152110272712147,0.3058455845095554,-1.0,-1.0,0.058704453441295545,0.33522267206477735,0.3493927125506073,0.3493927125506073,-1.0,-1.0
yolov8n_dataset_3_exp_dataset_quality_158,0.8,-31.33684210526316,10.474458731327633,"[10, 12, 10, 10, 11, 8, 13, 10, 12, 8, 9, 6, 13, 12]","[13, 14, 12, 14, 12, 9, 15, 11, 14, 11, 10, 11, 15, 14]",0.17792961007246721,0.09811290504043692,0.08711423706987008,0.12871287128712872,0.09990871357221878,0.08711423706987008,-1.0,-1.0,0.041700404858299595,0.08987854251012145,0.08987854251012145,0.08987854251012145,-1.0,-1.0
yolov8n_dataset_3_exp_dataset_quality_159,0.29,0.9191218948584633,0.5916079783099616,"[0, 0, 0, 0, 0, 1, 0, -1, 1, -1, 0, 1, 0, 0, 0, 1, 0, -1, 0, 0]","[13, 14, 11, 10, 12, 14, 14, 12, 15, 9, 8, 14, 15, 11, 14, 11, 10, 11, 15, 14]",0.9707106782106782,0.04081071411783524,0.5827439128879811,0.9310301301890745,0.6886993381213125,0.5827439128879811,-1.0,-1.0,0.06315789473684211,0.5360323886639676,0.6607287449392713,0.6607287449392713,-1.0,-1.0
yolov8n_dataset_3_exp_dataset_quality_159,0.4,0.48006932409012126,1.5,"[1, 0, 0, 5, 0, 1, 1, -1, 2, -1, 0, 3, 0, 0, 0, 1, 1, 0, 0, 0]","[13, 14, 11, 10, 12, 14, 14, 12, 15, 9, 8, 14, 15, 11, 14, 11, 10, 11, 15, 14]",0.9273623598623597,0.1144219029495849,0.5640604111674554,0.9026253395869923,0.672930200231914,0.5640604111674554,-1.0,-1.0,0.06315789473684211,0.5218623481781377,0.637246963562753,0.637246963562753,-1.0,-1.0
yolov8n_dataset_3_exp_dataset_quality_159,0.5,-2.073367995378394,3.646916505762094,"[5, 4, 5, 7, 2, 5, 4, 0, 4, 0, 1, 7, 2, 2, 2, 3, 4, 1, 1, 1]","[13, 14, 11, 10, 12, 14, 14, 12, 15, 9, 8, 14, 15, 11, 14, 11, 10, 11, 15, 14]",0.755709706959707,0.1774472794830521,0.47219847102372114,0.7387649811472408,0.5679683934288764,0.47219847102372114,-1.0,-1.0,0.06315789473684211,0.48663967611336034,0.5291497975708503,0.5291497975708503,-1.0,-1.0
yolov8n_dataset_3_exp_dataset_quality_159,0.6,-14.061277705345502,8.0,"[9, 9, 7, 7, 11, 8, 5, 12, 5, 4, 13, 7, 5, 10, 5, 8, 4, 7, 8]","[13, 14, 11, 12, 14, 14, 12, 15, 9, 8, 14, 15, 11, 14, 11, 10, 11, 15, 14]",0.399759305022463,0.1501618576677494,0.25315309646761186,0.37623762376237624,0.3064733359395166,0.25315309646761186,-1.0,-1.0,0.05991902834008097,0.2757085020242915,0.2757085020242915,0.2757085020242915,-1.0,-1.0
yolov8n_dataset_3_exp_dataset_quality_159,0.7,-35.27692307692308,10.790942704159097,"[13, 10, 11, 8, 10, 9, 10, 12, 13]","[14, 12, 12, 9, 11, 11, 11, 15, 14]",0.11862273528940197,0.047395006510144014,0.04002284843869002,0.0594059405940594,0.04798172124904799,0.04002284843869002,-1.0,-1.0,0.02874493927125506,0.039271255060728746,0.039271255060728746,0.039271255060728746,-1.0,-1.0
yolov8n_dataset_3_exp_dataset_quality_160,0.29,0.9075678798382438,0.6324555320336759,"[-1, 0, 0, 0, 0, 0, 0, 0, 1, -2, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0]","[13, 14, 11, 10, 12, 14, 14, 12, 15, 9, 8, 14, 15, 11, 14, 11, 10, 11, 15, 14]",0.9735925185925186,0.05438920959053145,0.5204033218540822,0.9092719658182089,0.5615672539501196,0.5204033218540822,-1.0,-1.0,0.054251012145749,0.5012145748987855,0.6291497975708501,0.6291497975708501,-1.0,-1.0
yolov8n_dataset_3_exp_dataset_quality_160,0.4,-0.5482380127094166,2.588435821108957,"[0, 2, 2, 5, 0, 4, 0, 2, 7, -1, 0, 5, 0, 0, 1, 1, 1, 1, 1, 1]","[13, 14, 11, 10, 12, 14, 14, 12, 15, 9, 8, 14, 15, 11, 14, 11, 10, 11, 15, 14]",0.8648340548340547,0.1493873688748702,0.46137982464918137,0.7969380028938966,0.5037863100570574,0.46137982464918137,-1.0,-1.0,0.054251012145749,0.4821862348178138,0.5558704453441294,0.5558704453441294,-1.0,-1.0
yolov8n_dataset_3_exp_dataset_quality_160,0.5,-6.4407856730213755,5.674504383644443,"[4, 7, 6, 7, 4, 10, 3, 5, 8, 2, 3, 12, 3, 1, 6, 3, 5, 3, 3, 5]","[13, 14, 11, 10, 12, 14, 14, 12, 15, 9, 8, 14, 15, 11, 14, 11, 10, 11, 15, 14]",0.5979252691752691,0.19328132688460328,0.3274812719683103,0.5602352628524505,0.3625473982842307,0.3274812719683103,-1.0,-1.0,0.054251012145749,0.3720647773279352,0.3870445344129555,0.3870445344129555,-1.0,-1.0
yolov8n_dataset_3_exp_dataset_quality_160,0.6,-20.455805892547662,9.635870484808313,"[7, 12, 9, 9, 10, 13, 7, 9, 14, 8, 7, 13, 9, 7, 12, 8, 9, 6, 7, 11]","[13, 14, 11, 10, 12, 14, 14, 12, 15, 9, 8, 14, 15, 11, 14, 11, 10, 11, 15, 14]",0.23649503274503275,0.15407414678370954,0.14152485902749326,0.233993399339934,0.16899076462268078,0.14152485902749326,-1.0,-1.0,0.054251012145749,0.16275303643724698,0.16275303643724698,0.16275303643724698,-1.0,-1.0
yolov8n_dataset_3_exp_dataset_quality_160,0.7,-58.23076923076923,12.015614840697916,"[10, 12, 14, 13, 10, 9, 14, 13]","[12, 14, 15, 14, 11, 11, 15, 14]",0.10730519480519479,0.045395466399143575,0.0351035103510351,0.04950495049504951,0.04770477047704771,0.0351035103510351,-1.0,-1.0,0.022267206477732795,0.031174089068825912,0.031174089068825912,0.031174089068825912,-1.0,-1.0
yolov8n_dataset_3_exp_dataset_quality_161,0.29,0.8497978047371462,0.806225774829855,"[0, -1, 0, -2, 0, 0, 0, 0, 0, -2, 0, -1, 0, -1, 0, 1, -1, 0, 0, 0]","[13, 14, 11, 10, 12, 14, 14, 12, 15, 9, 8, 14, 15, 11, 14, 11, 10, 11, 15, 14]",0.9576551226551226,0.06717661444089616,0.565845918279263,0.9433878854335882,0.6230586025630014,0.565845918279263,-1.0,-1.0,0.05263157894736842,0.5255060728744939,0.6647773279352226,0.6647773279352226,-1.0,-1.0
yolov8n_dataset_3_exp_dataset_quality_161,0.4,0.8497978047371462,0.806225774829855,"[0, 0, 0, -1, 1, 0, 0, 0, 0, -2, 0, -1, 0, -1, 0, 2, -1, 0, 0, 0]","[13, 14, 11, 10, 12, 14, 14, 12, 15, 9, 8, 14, 15, 11, 14, 11, 10, 11, 15, 14]",0.95751443001443,0.06582212478329957,0.5615121763336399,0.9339156239217229,0.6155149910589939,0.5615121763336399,-1.0,-1.0,0.05263157894736842,0.5230769230769231,0.659919028340081,0.659919028340081,-1.0,-1.0
yolov8n_dataset_3_exp_dataset_quality_161,0.5,0.7804737146158289,0.9746794344808963,"[0, 1, 1, 2, 1, 1, 0, 0, 1, -2, 0, 0, 0, -1, 0, 2, -1, 0, 0, 0]","[13, 14, 11, 10, 12, 14, 14, 12, 15, 9, 8, 14, 15, 11, 14, 11, 10, 11, 15, 14]",0.9410642135642135,0.07109638702998072,0.549741581747324,0.9148994707294092,0.607917496615672,0.549741581747324,-1.0,-1.0,0.05263157894736842,0.5198380566801619,0.6449392712550607,0.6449392712550607,-1.0,-1.0
yolov8n_dataset_3_exp_dataset_quality_161,0.6,-0.40958983246678216,2.4698178070456938,"[0, 3, 2, 7, 1, 2, 1, 1, 4, -1, 0, 4, 1, -1, 3, 3, 0, 0, 0, 0]","[13, 14, 11, 10, 12, 14, 14, 12, 15, 9, 8, 14, 15, 11, 14, 11, 10, 11, 15, 14]",0.8607431457431458,0.16103148224525426,0.49990604432373625,0.8278616360934833,0.5541141261159678,0.49990604432373625,-1.0,-1.0,0.05263157894736842,0.5004048582995951,0.5842105263157895,0.5842105263157895,-1.0,-1.0
yolov8n_dataset_3_exp_dataset_quality_161,0.7,-6.533217793183131,5.709640969448079,"[5, 5, 7, 8, 6, 8, 5, 3, 8, 3, 3, 11, 5, 1, 7, 5, 3, 3, 3, 5]","[13, 14, 11, 10, 12, 14, 14, 12, 15, 9, 8, 14, 15, 11, 14, 11, 10, 11, 15, 14]",0.5803633866133866,0.17699836201724325,0.3383558608151923,0.5395514826790616,0.3766276605223024,0.3383558608151923,-1.0,-1.0,0.05263157894736842,0.38178137651821864,0.38785425101214577,0.38785425101214577,-1.0,-1.0
yolov8n_dataset_3_exp_dataset_quality_161,0.8,-30.612499999999994,10.601886624558858,"[10, 13, 9, 11, 11, 12, 8, 14, 10, 12, 8, 8, 7, 13, 10]","[13, 14, 12, 14, 12, 15, 9, 15, 11, 14, 11, 10, 11, 15, 14]",0.18111814111814112,0.08685133868287764,0.08338335247835248,0.12423083740599122,0.09391100400362618,0.08338335247835248,-1.0,-1.0,0.04048582995951417,0.09473684210526316,0.09473684210526316,0.09473684210526316,-1.0,-1.0
yolov8n_dataset_3_exp_dataset_quality_162,0.29,0.7458116695551704,1.0488088481701516,"[-1, 1, 0, 0, 2, 1, -1, 1, 2, -1, 1, 2, 0, 0, -1, 0, 1, 0, 0, 1]","[13, 14, 11, 10, 12, 14, 14, 12, 15, 9, 8, 14, 15, 11, 14, 11, 10, 11, 15, 14]",0.9351816239316237,0.05398044488505514,0.4420467233910153,0.8731799650553291,0.3985149904306776,0.4420467233910153,-1.0,-1.0,0.047368421052631574,0.43198380566801625,0.5218623481781377,0.5218623481781377,-1.0,-1.0
yolov8n_dataset_3_exp_dataset_quality_162,0.4,0.07567879838243785,2.0,"[0, 1, 1, 2, 2, 3, -1, 3, 5, -1, 1, 4, 0, 1, 0, 1, 1, 0, 1, 2]","[13, 14, 11, 10, 12, 14, 14, 12, 15, 9, 8, 14, 15, 11, 14, 11, 10, 11, 15, 14]",0.8794390331890332,0.0938247653110981,0.412695680028459,0.8140204291922406,0.3748677447878924,0.412695680028459,-1.0,-1.0,0.047368421052631574,0.42348178137651826,0.4850202429149797,0.4850202429149797,-1.0,-1.0
yolov8n_dataset_3_exp_dataset_quality_162,0.5,-3.471403812824957,4.398863489584555,"[3, 4, 4, 6, 2, 6, 1, 4, 8, 1, 1, 8, 3, 2, 5, 5, 1, 1, 3, 7]","[13, 14, 11, 10, 12, 14, 14, 12, 15, 9, 8, 14, 15, 11, 14, 11, 10, 11, 15, 14]",0.704729575979576,0.168154849672266,0.32629762115161226,0.6220630584880724,0.30959167678811067,0.32629762115161226,-1.0,-1.0,0.047368421052631574,0.36599190283400806,0.37894736842105264,0.37894736842105264,-1.0,-1.0
yolov8n_dataset_3_exp_dataset_quality_162,0.6,-12.65684575389948,7.687652437513028,"[6, 10, 6, 9, 6, 10, 3, 5, 12, 4, 4, 10, 10, 5, 10, 7, 6, 4, 6, 11]","[13, 14, 11, 10, 12, 14, 14, 12, 15, 9, 8, 14, 15, 11, 14, 11, 10, 11, 15, 14]",0.42267704517704513,0.16999591680756243,0.20817677344548055,0.368454522024935,0.23243555912237282,0.20817677344548055,-1.0,-1.0,0.047368421052631574,0.2360323886639676,0.23805668016194334,0.23805668016194334,-1.0,-1.0
yolov8n_dataset_3_exp_dataset_quality_162,0.7,-36.36304347826087,10.906015609313432,"[10, 13, 9, 11, 13, 10, 10, 8, 13, 14, 9, 13, 10, 8, 7, 11, 13]","[13, 14, 11, 12, 14, 14, 12, 9, 14, 15, 11, 14, 11, 10, 11, 15, 14]",0.15213250801486097,0.08950163394419697,0.0755665856854627,0.1265470297029703,0.09379420084865628,0.0755665856854627,-1.0,-1.0,0.04291497975708502,0.08016194331983806,0.08016194331983806,0.08016194331983806,-1.0,-1.0
yolov8n_dataset_3_exp_dataset_quality_162,0.8,-97.08823529411765,11.549891774384728,"[12, 11, 13, 8, 13]","[13, 12, 14, 11, 14]",0.11516816516816515,0.07890160934817293,0.0194012258368694,0.0297029702970297,0.0297029702970297,0.0194012258368694,-1.0,-1.0,0.013360323886639675,0.018623481781376516,0.018623481781376516,0.018623481781376516,-1.0,-1.0
yolov8n_dataset_3_exp_dataset_quality_164,0.29,-20.193708609271525,9.41213234576085,"[9, 13, 10, 7, 12, 11, 11, 5, 6, 10, 10, 9, 10, 7, 3, 10, 11]","[13, 14, 11, 12, 14, 14, 12, 9, 8, 15, 11, 14, 11, 10, 11, 15, 14]",0.2628707893413776,0.16651837622036886,0.13725320749575357,0.21504531405521504,0.16492876401422327,0.13725320749575357,-1.0,-1.0,0.045748987854251015,0.14493927125506073,0.14493927125506073,0.14493927125506073,-1.0,-1.0
yolov8n_dataset_3_exp_dataset_quality_168,0.29,-4.719237435008666,4.9749371855331,"[2, 7, 7, 5, 5, 9, 4, 3, 7, 3, 4, 8, 6, 1, 4, 2, 4, 4, 1, 3]","[13, 14, 11, 10, 12, 14, 14, 12, 15, 9, 8, 14, 15, 11, 14, 11, 10, 11, 15, 14]",0.6370046620046621,0.16662724325596565,0.4021304267821314,0.6103120300162928,0.4745458777269408,0.4021304267821314,-1.0,-1.0,0.05789473684210526,0.428744939271255,0.4481781376518218,0.4481781376518218,-1.0,-1.0
yolov8n_dataset_3_exp_dataset_quality_168,0.4,-16.781629116117852,8.772114910328067,"[7, 11, 10, 8, 10, 12, 8, 8, 12, 6, 7, 13, 8, 6, 8, 7, 8, 7, 3, 10]","[13, 14, 11, 10, 12, 14, 14, 12, 15, 9, 8, 14, 15, 11, 14, 11, 10, 11, 15, 14]",0.3065347152847152,0.16983770223421407,0.21101976839501174,0.2986832084018119,0.25544042178943166,0.21101976839501174,-1.0,-1.0,0.05789473684210526,0.22064777327935223,0.22712550607287446,0.22712550607287446,-1.0,-1.0
yolov8n_dataset_3_exp_dataset_quality_168,0.5,-28.999999999999996,11.030261405182864,"[11, 13, 10, 11, 13, 10, 7, 14, 13, 8, 9, 11]","[13, 14, 11, 12, 14, 14, 8, 15, 14, 11, 11, 15]",0.14508061383061382,0.08259049571464479,0.06603007553502603,0.08775877587758775,0.08499421370708499,0.06603007553502603,-1.0,-1.0,0.038461538461538464,0.06558704453441296,0.06558704453441296,0.06558704453441296,-1.0,-1.0
yolov8n_dataset_3_exp_dataset_quality_168,0.6,-36.12499999999999,11.489125293076057,"[10, 10, 14]","[11, 11, 15]",0.08282828282828285,0.01142798838281291,0.016501650165016504,0.019801980198019802,0.019801980198019802,0.016501650165016504,-1.0,-1.0,0.010526315789473684,0.010526315789473684,0.010526315789473684,0.010526315789473684,-1.0,-1.0
rtdetr-l_dataset_1_exp_dataset_quality_172,0.29,0.9555884529977794,0.7745966692414834,"[0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 2, -1, 0, 0, 0, 1, -1, 0, 0, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9632898351648352,0.06607609580908738,0.6946797727215881,0.9612501558973453,0.8686837959164087,0.6946797727215881,-1.0,-1.0,0.07136752136752136,0.5747863247863247,0.7525641025641024,0.7525641025641024,-1.0,-1.0
rtdetr-l_dataset_1_exp_dataset_quality_172,0.4,0.9555884529977794,0.7745966692414834,"[0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 2, -1, 0, 0, 0, 1, -1, 0, 0, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9632898351648352,0.06607609580908738,0.6946797727215881,0.9612501558973453,0.8686837959164087,0.6946797727215881,-1.0,-1.0,0.07136752136752136,0.5747863247863247,0.7525641025641024,0.7525641025641024,-1.0,-1.0
rtdetr-l_dataset_1_exp_dataset_quality_172,0.5,0.9555884529977794,0.7745966692414834,"[0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 2, -1, 0, 0, 0, 1, -1, 0, 0, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9632898351648352,0.06607609580908738,0.6946797727215881,0.9612501558973453,0.8686837959164087,0.6946797727215881,-1.0,-1.0,0.07136752136752136,0.5747863247863247,0.7525641025641024,0.7525641025641024,-1.0,-1.0
rtdetr-l_dataset_1_exp_dataset_quality_172,0.6,0.9370836417468542,0.9219544457292888,"[0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 2, -1, 0, 0, 0, 1, -1, 0, 0, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9570398351648353,0.08817233623383319,0.6917731638529928,0.951474925478917,0.8686837959164087,0.6917731638529928,-1.0,-1.0,0.07136752136752136,0.573076923076923,0.7508547008547007,0.7508547008547007,-1.0,-1.0
rtdetr-l_dataset_1_exp_dataset_quality_172,0.7,0.9370836417468542,0.9219544457292888,"[0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 2, -1, 0, 0, 0, 1, -1, 0, 0, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9570398351648353,0.08817233623383319,0.6917731638529928,0.951474925478917,0.8686837959164087,0.6917731638529928,-1.0,-1.0,0.07136752136752136,0.573076923076923,0.7508547008547007,0.7508547008547007,-1.0,-1.0
rtdetr-l_dataset_1_exp_dataset_quality_172,0.8,0.8852701702442635,1.2449899597988732,"[0, 4, 1, 0, 1, 0, 0, 0, 0, 0, 3, -1, 0, 0, 1, 1, -1, 0, 0, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9412065018315019,0.11413197814341822,0.6822668848253528,0.9319231362388577,0.8593422068902494,0.6822668848253528,-1.0,-1.0,0.07136752136752136,0.5722222222222222,0.7414529914529914,0.7414529914529914,-1.0,-1.0
rtdetr-l_dataset_1_exp_dataset_quality_173,0.29,0.9703923019985197,0.6324555320336759,"[0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 2, -1, 0, 0, 0, 0, -1, 0, 0, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9786401098901099,0.038310326281653956,0.6835988957391476,0.9739938052682172,0.8337938034765277,0.6835988957391476,-1.0,-1.0,0.06752136752136752,0.582051282051282,0.7512820512820513,0.7512820512820513,-1.0,-1.0
rtdetr-l_dataset_1_exp_dataset_quality_173,0.4,0.9703923019985197,0.6324555320336759,"[0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 2, -1, 0, 0, 0, 0, -1, 0, 0, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9786401098901099,0.038310326281653956,0.6835988957391476,0.9739938052682172,0.8337938034765277,0.6835988957391476,-1.0,-1.0,0.06752136752136752,0.582051282051282,0.7512820512820513,0.7512820512820513,-1.0,-1.0
rtdetr-l_dataset_1_exp_dataset_quality_173,0.5,0.9703923019985197,0.6324555320336759,"[0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 2, -1, 0, 0, 0, 0, -1, 0, 0, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9786401098901099,0.038310326281653956,0.6835988957391476,0.9739938052682172,0.8337938034765277,0.6835988957391476,-1.0,-1.0,0.06752136752136752,0.582051282051282,0.7512820512820513,0.7512820512820513,-1.0,-1.0
rtdetr-l_dataset_1_exp_dataset_quality_173,0.6,0.9777942264988897,0.5477225575051661,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, -1, 0, 0, 0, 0, -1, 0, 0, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9860576923076924,0.0343304242989273,0.6835988957391476,0.9739938052682172,0.8337938034765277,0.6835988957391476,-1.0,-1.0,0.06752136752136752,0.582051282051282,0.7512820512820513,0.7512820512820513,-1.0,-1.0
rtdetr-l_dataset_1_exp_dataset_quality_173,0.7,0.9777942264988897,0.5477225575051661,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, -1, 0, 0, 0, 0, -1, 0, 0, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9860576923076924,0.0343304242989273,0.6835988957391476,0.9739938052682172,0.8337938034765277,0.6835988957391476,-1.0,-1.0,0.06752136752136752,0.582051282051282,0.7512820512820513,0.7512820512820513,-1.0,-1.0
rtdetr-l_dataset_1_exp_dataset_quality_173,0.8,-0.687638786084382,4.774934554525329,"[4, 5, 1, 8, 7, 3, 4, 1, 2, 4, 7, 4, 0, 1, 9, 5, 8, 1, 3, 3]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.6602938034188035,0.1888355045625915,0.4624699329720188,0.6494149414941495,0.5588736979029104,0.4624699329720188,-1.0,-1.0,0.06752136752136752,0.4735042735042735,0.5055555555555556,0.5055555555555556,-1.0,-1.0
rtdetr-l_dataset_1_exp_dataset_quality_174,0.29,0.9555884529977794,0.7745966692414834,"[0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 2, -1, 0, 0, 0, 0, -1, 0, 0, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9630815018315019,0.06616359161050349,0.6426354171602445,0.9656478691347395,0.8166492243915217,0.6426354171602445,-1.0,-1.0,0.060256410256410244,0.5423076923076924,0.7158119658119657,0.7158119658119657,-1.0,-1.0
rtdetr-l_dataset_1_exp_dataset_quality_174,0.4,0.9555884529977794,0.7745966692414834,"[0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 2, -1, 0, 0, 0, 0, -1, 0, 0, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9630815018315019,0.06616359161050349,0.6426354171602445,0.9656478691347395,0.8166492243915217,0.6426354171602445,-1.0,-1.0,0.060256410256410244,0.5423076923076924,0.7158119658119657,0.7158119658119657,-1.0,-1.0
rtdetr-l_dataset_1_exp_dataset_quality_174,0.5,0.9370836417468542,0.9219544457292888,"[0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 3, -1, 0, 0, 0, 0, -1, 0, 0, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9599565018315019,0.0715099791375188,0.6407279868121215,0.9656448614293743,0.8166492243915217,0.6407279868121215,-1.0,-1.0,0.060256410256410244,0.5423076923076924,0.7136752136752136,0.7136752136752136,-1.0,-1.0
rtdetr-l_dataset_1_exp_dataset_quality_174,0.6,0.9370836417468542,0.9219544457292888,"[0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 3, -1, 0, 0, 0, 0, -1, 0, 0, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9599565018315019,0.0715099791375188,0.6407279868121215,0.9656448614293743,0.8166492243915217,0.6407279868121215,-1.0,-1.0,0.060256410256410244,0.5423076923076924,0.7136752136752136,0.7136752136752136,-1.0,-1.0
rtdetr-l_dataset_1_exp_dataset_quality_174,0.7,0.8889711324944486,1.224744871391589,"[0, 4, 0, 0, 1, 0, 1, 0, 0, 1, 3, 0, 0, 0, 1, 0, -1, 0, 0, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9446062271062271,0.11479653888102484,0.630754064748943,0.9361916548797737,0.8077514183113541,0.630754064748943,-1.0,-1.0,0.060256410256410244,0.5414529914529915,0.7021367521367521,0.7021367521367521,-1.0,-1.0
rtdetr-l_dataset_1_exp_dataset_quality_175,0.29,0.9666913397483345,0.6708203932499369,"[0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 2, -1, 0, -1, 0, 1, -1, 0, 0, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9719436813186814,0.04579724456574472,0.5403835493495136,0.9546678828261289,0.558277987109307,0.5403835493495136,-1.0,-1.0,0.053418803418803416,0.4863247863247864,0.626068376068376,0.626068376068376,-1.0,-1.0
rtdetr-l_dataset_1_exp_dataset_quality_175,0.4,0.9740932642487047,0.5916079783099616,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, -1, 0, 0, 0, 1, -1, 0, 0, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9829326923076923,0.03573493367095362,0.5403835493495136,0.9546678828261289,0.558277987109307,0.5403835493495136,-1.0,-1.0,0.053418803418803416,0.4863247863247864,0.626068376068376,0.626068376068376,-1.0,-1.0
rtdetr-l_dataset_1_exp_dataset_quality_175,0.5,0.9740932642487047,0.5916079783099616,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, -1, 0, 0, 0, 1, -1, 0, 0, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9829326923076923,0.03573493367095362,0.5403835493495136,0.9546678828261289,0.558277987109307,0.5403835493495136,-1.0,-1.0,0.053418803418803416,0.4863247863247864,0.626068376068376,0.626068376068376,-1.0,-1.0
