model_id,score_threshold,r_squared,rmse,mape,errors,gt_values,count_accuracy_avg,count_accuracy_sd,ap_iou_50_95,ap_iou_50,ap_iou_75,ap_small,ap_medium,ap_large,ar_max_1,ar_max_10,ar_max_100,ar_small,ar_medium,ar_large
yolo11l_dataset_2_exp_dataset_size_503,0.29,0.4457547169811321,1.5329709716755893,9.476703851703853,"[-2, 0, -1, 0, 1, 0, 0, 2, 0, -1, 2, 0, 1, 2, 2, 2, -3, -3, 0, 1]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.9052329614829615,0.08473908048480175,0.33123647670168066,0.7292399537206866,0.23617557784677157,0.33123647670168066,-1.0,-1.0,0.038306451612903226,0.3701612903225807,0.4342741935483871,0.4342741935483871,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_503,0.4,0.5754716981132075,1.3416407864998738,8.322857697857696,"[-1, 0, -1, 0, 1, 0, 0, 2, 0, -1, 2, 0, 1, 2, 2, 2, -3, 1, 0, 1]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.916771423021423,0.0773309087945963,0.33123647670168066,0.7292399537206866,0.23617557784677157,0.33123647670168066,-1.0,-1.0,0.038306451612903226,0.3701612903225807,0.4342741935483871,0.4342741935483871,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_503,0.5,0.3632075471698114,1.6431676725154984,9.898615273615272,"[-1, 0, -1, 1, 1, 0, 0, 2, 0, -1, 2, 0, 1, 4, 2, 3, -3, 1, 0, 1]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.9010138472638474,0.09085599901500176,0.329013469061157,0.7292399537206866,0.23617557784677157,0.329013469061157,-1.0,-1.0,0.038306451612903226,0.36774193548387096,0.4306451612903226,0.4306451612903226,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_503,0.6,0.18632075471698128,1.857417562100671,11.51399988899989,"[-1, 2, 0, 1, 1, 1, 2, 2, 0, -1, 2, 0, 1, 4, 4, 3, -2, 1, 0, 1]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.8848600011100013,0.08692266225513282,0.3218960874182975,0.7121889277040753,0.2277373991059334,0.3218960874182975,-1.0,-1.0,0.038306451612903226,0.36774193548387096,0.4189516129032259,0.4189516129032259,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_503,0.7,-0.2617924528301885,2.3130067012440754,14.798090798090799,"[0, 2, 1, 3, 2, 1, 4, 2, 1, -1, 3, 0, 1, 4, 5, 3, -1, 1, 0, 2]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.852019092019092,0.10458945718867568,0.3088172824750836,0.6777417456638755,0.22345086462835165,0.3088172824750836,-1.0,-1.0,0.038306451612903226,0.3637096774193548,0.3987903225806452,0.3987903225806452,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_503,0.8,-2.113207547169811,3.63318042491699,25.553460428460422,"[5, 4, 3, 3, 3, 2, 7, 4, 1, 3, 3, 1, 2, 5, 6, 4, 0, 3, 1, 4]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.7444653957153957,0.1254125644512949,0.2812294471646881,0.5995958291481323,0.21034315616013502,0.2812294471646881,-1.0,-1.0,0.038306451612903226,0.3516129032258065,0.36330645161290326,0.36330645161290326,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_503,0.9,-8.198113207547168,6.244997998398398,45.412240537240535,"[8, 7, 7, 6, 3, 3, 11, 7, 2, 10, 5, 3, 4, 5, 6, 5, 3, 6, 3, 10]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.5458775946275947,0.17309468945841675,0.21445830156282158,0.4278274385464742,0.18615830103389408,0.21445830156282158,-1.0,-1.0,0.038306451612903226,0.27580645161290324,0.27580645161290324,0.27580645161290324,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_503,0.95,-14.837264150943394,8.194510357550353,63.09251859251857,"[11, 10, 10, 7, 6, 5, 11, 7, 5, 11, 6, 7, 4, 8, 11, 5, 8, 8, 6, 11]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.369074814074814,0.14162210427513164,0.15519470535058374,0.29522285658293995,0.1380160532315964,0.15519470535058374,-1.0,-1.0,0.038306451612903226,0.19475806451612904,0.19475806451612904,0.19475806451612904,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_504,0.29,-0.4504716981132073,2.479919353527449,15.768981018981016,"[-2, -3, -1, 0, 0, -2, -2, -1, 0, -3, 1, -1, -5, 1, -5, -2, -2, -1, -5, -2]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.8423101898101899,0.13643899248385283,0.381587440731691,0.8638056729141564,0.2297088457711139,0.381587440731691,-1.0,-1.0,0.03951612903225806,0.394758064516129,0.4713709677419355,0.4713709677419355,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_504,0.4,0.021226415094339757,2.0371548787463363,11.568709068709069,"[-2, -3, -1, 0, 0, -2, -1, 0, 0, -3, 1, -1, -4, 2, -4, -1, 0, 0, -4, 0]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.8843129093129095,0.12242151470415712,0.381587440731691,0.8638056729141564,0.2297088457711139,0.381587440731691,-1.0,-1.0,0.03951612903225806,0.394758064516129,0.4713709677419355,0.4713709677419355,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_504,0.5,0.3750000000000001,1.6278820596099706,9.989343989343988,"[-1, -3, -1, 1, 0, -2, 1, 0, 0, -2, 2, -1, -3, 2, -2, 0, 0, 1, -3, 0]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.9001065601065601,0.09026661337432285,0.381587440731691,0.8638056729141564,0.2297088457711139,0.381587440731691,-1.0,-1.0,0.03951612903225806,0.394758064516129,0.4713709677419355,0.4713709677419355,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_504,0.6,0.5872641509433962,1.3228756555322954,7.664252414252412,"[-1, -2, 0, 1, 0, -1, 1, 0, 0, -1, 2, 0, -2, 2, -2, 0, 0, 1, -3, 0]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.923357475857476,0.0833990952897608,0.381587440731691,0.8638056729141564,0.2297088457711139,0.381587440731691,-1.0,-1.0,0.03951612903225806,0.394758064516129,0.4713709677419355,0.4713709677419355,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_504,0.7,0.6462264150943396,1.224744871391589,7.108696858696857,"[-1, -2, 0, 1, 0, -1, 1, 0, 0, -1, 2, 0, -2, 2, -2, 0, 0, 1, -2, 0]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.9289130314130315,0.06848144818939594,0.381587440731691,0.8638056729141564,0.2297088457711139,0.381587440731691,-1.0,-1.0,0.03951612903225806,0.394758064516129,0.4713709677419355,0.4713709677419355,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_504,0.8,0.7405660377358492,1.0488088481701516,6.136474636474637,"[-1, -1, 0, 1, 0, -1, 2, 0, 0, -1, 2, 0, -1, 2, -1, 0, 0, 1, -1, 1]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.9386352536352538,0.051375780185112165,0.3815870822481286,0.8638020880785324,0.2297088457711139,0.3815870822481286,-1.0,-1.0,0.03951612903225806,0.394758064516129,0.4709677419354839,0.4709677419354839,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_504,0.9,0.6580188679245284,1.2041594578792296,7.479423354423355,"[-1, -1, 1, 1, 1, -1, 3, 0, 0, -1, 2, 0, -1, 2, -1, 0, 0, 1, -1, 1]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.9252057664557665,0.05476444662229371,0.37901121490529677,0.8547865523786211,0.2297088457711139,0.37901121490529677,-1.0,-1.0,0.03951612903225806,0.3931451612903226,0.4681451612903227,0.4681451612903227,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_504,0.95,0.3867924528301888,1.61245154965971,8.86025086025086,"[-1, -1, 2, 2, 2, -1, 5, 0, 0, -1, 2, 0, 0, 2, 0, 0, 0, 1, -1, 1]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.9113974913974914,0.09055397258957529,0.3714278191317486,0.8364825863888019,0.2297088457711139,0.3714278191317486,-1.0,-1.0,0.03951612903225806,0.3903225806451613,0.4580645161290323,0.4580645161290323,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_505,0.29,0.7759433962264151,0.9746794344808963,6.177655677655678,"[-1, -1, 2, 0, 0, -1, 1, 1, 0, 1, 1, -1, 1, 1, 1, 0, 0, 0, 2, 0]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.9382234432234433,0.057290894087470685,0.5299409333661147,0.9279580378074815,0.5668716396337556,0.5299409333661147,-1.0,-1.0,0.05161290322580645,0.4939516129032257,0.5895161290322581,0.5895161290322581,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_505,0.4,0.7641509433962265,1.0,6.510989010989012,"[-1, -1, 2, 0, 0, -1, 1, 1, 0, 1, 1, -1, 1, 1, 1, 0, 0, 0, 2, 1]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.93489010989011,0.055511385720491455,0.5299409333661147,0.9279580378074815,0.5668716396337556,0.5299409333661147,-1.0,-1.0,0.05161290322580645,0.4939516129032257,0.5895161290322581,0.5895161290322581,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_505,0.5,0.7877358490566038,0.9486832980505138,5.760989010989012,"[-1, 0, 2, 0, 0, 0, 1, 1, 0, 1, 1, -1, 1, 1, 1, 0, 0, 0, 2, 1]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.94239010989011,0.0585872669768192,0.5299409333661147,0.9279580378074815,0.5668716396337556,0.5299409333661147,-1.0,-1.0,0.05161290322580645,0.4939516129032257,0.5895161290322581,0.5895161290322581,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_505,0.6,0.7877358490566038,0.9486832980505138,5.760989010989012,"[-1, 0, 2, 0, 0, 0, 1, 1, 0, 1, 1, -1, 1, 1, 1, 0, 0, 0, 2, 1]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.94239010989011,0.0585872669768192,0.5299409333661147,0.9279580378074815,0.5668716396337556,0.5299409333661147,-1.0,-1.0,0.05161290322580645,0.4939516129032257,0.5895161290322581,0.5895161290322581,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_505,0.7,0.7287735849056605,1.0723805294763609,6.984765234765235,"[-1, 0, 2, 1, 0, 0, 1, 1, 0, 1, 1, -1, 1, 1, 1, 0, 0, 2, 2, 1]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.9301523476523477,0.058901000373226174,0.5261387166401199,0.9182064565345678,0.5668716396337556,0.5261387166401199,-1.0,-1.0,0.05161290322580645,0.4939516129032257,0.5846774193548387,0.5846774193548387,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_505,0.8,0.6933962264150944,1.140175425099138,7.401431901431901,"[-1, 0, 2, 1, 0, 0, 1, 1, 0, 1, 2, -1, 1, 1, 1, 0, 0, 2, 2, 1]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.925985680985681,0.06254254256870738,0.5241979497320052,0.9084689525059326,0.5668716396337556,0.5241979497320052,-1.0,-1.0,0.05161290322580645,0.4939516129032257,0.582258064516129,0.582258064516129,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_505,0.9,0.3514150943396227,1.6583123951777,9.748654123654124,"[-1, 0, 2, 1, 1, 0, 1, 1, 0, 1, 5, 0, 1, 2, 1, 0, 0, 2, 3, 1]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.9025134587634589,0.10660602324468181,0.5130970929871742,0.8792528489233614,0.5597137809907485,0.5130970929871742,-1.0,-1.0,0.05161290322580645,0.4862903225806451,0.5701612903225806,0.5701612903225806,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_505,0.95,-0.9693396226415092,2.8896366553599777,18.567904317904322,"[-1, 1, 3, 4, 2, 0, 7, 2, 0, 1, 6, 1, 2, 3, 2, 1, 1, 4, 3, 1]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.8143209568209567,0.14300609413325377,0.47268894988873295,0.8011822123644708,0.5228911626801926,0.47268894988873295,-1.0,-1.0,0.05161290322580645,0.4685483870967742,0.5249999999999999,0.5249999999999999,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_506,0.29,-3.3867924528301883,4.312771730569565,29.539488289488286,"[-9, -2, -4, -2, -4, -8, 0, -6, -1, -4, -1, -2, -1, 0, -1, -2, -4, -3, -7, -7]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.7046051171051169,0.24221415486695072,0.40524944101104726,0.8824854011975243,0.27798426205014337,0.40524944101104726,-1.0,-1.0,0.03951612903225806,0.4145161290322581,0.5040322580645162,0.5040322580645162,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_506,0.4,-1.7122641509433958,3.391164991562634,21.794622044622045,"[-7, -1, -3, 1, -2, -6, 0, -6, 0, -3, -1, -2, -1, 0, -1, -1, -2, -1, -6, -6]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.7820537795537796,0.21228175158131804,0.40524944101104726,0.8824854011975243,0.27798426205014337,0.40524944101104726,-1.0,-1.0,0.03951612903225806,0.4145161290322581,0.5040322580645162,0.5040322580645162,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_506,0.5,-1.1933962264150941,3.0495901363953815,19.24730824730825,"[-6, 0, -3, 1, -2, -5, 0, -6, 1, -2, -1, -2, 0, 1, -1, -1, 0, -1, -5, -6]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.8075269175269175,0.19595430269370456,0.40524944101104726,0.8824854011975243,0.27798426205014337,0.40524944101104726,-1.0,-1.0,0.03951612903225806,0.4145161290322581,0.5040322580645162,0.5040322580645162,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_506,0.6,-0.9929245283018866,2.9068883707497264,19.72807747807748,"[-5, 0, -3, 1, -2, -5, 1, -6, 1, -2, -1, -2, 1, 1, -1, -1, 2, 0, -5, -5]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.8027192252192252,0.18024390462277481,0.40524944101104726,0.8824854011975243,0.27798426205014337,0.40524944101104726,-1.0,-1.0,0.03951612903225806,0.4145161290322581,0.5040322580645162,0.5040322580645162,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_506,0.7,-0.24999999999999978,2.3021728866442674,16.212814962814964,"[-4, 0, -2, 1, -2, -3, 2, -4, 1, -1, -1, -1, 2, 2, -1, -1, 2, 0, -3, -5]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.8378718503718504,0.11734679351693464,0.40524944101104726,0.8824854011975243,0.27798426205014337,0.40524944101104726,-1.0,-1.0,0.03951612903225806,0.4145161290322581,0.5040322580645162,0.5040322580645162,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_506,0.8,0.18632075471698128,1.857417562100671,14.050421800421804,"[-3, 0, -1, 1, -2, -3, 2, -2, 1, -1, -1, -1, 2, 2, 1, -1, 2, 1, -3, -3]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.859495781995782,0.08178439164732391,0.40215958485562037,0.8740415379432742,0.27798426205014337,0.40215958485562037,-1.0,-1.0,0.03951612903225806,0.4145161290322581,0.5020161290322581,0.5020161290322581,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_506,0.9,0.4929245283018868,1.466287829861518,10.068584193584194,"[-2, 0, 1, 1, -1, -3, 2, -1, 1, -1, 0, -1, 2, 2, 2, -1, 2, 1, 0, -1]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.899314158064158,0.06003084662239233,0.40139396173460384,0.8740415379432742,0.27798426205014337,0.40139396173460384,-1.0,-1.0,0.03951612903225806,0.4116935483870967,0.4991935483870968,0.4991935483870968,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_506,0.95,0.3867924528301888,1.61245154965971,9.143856143856144,"[-2, 0, 2, 2, 0, -1, 3, 0, 1, -1, 0, 0, 2, 3, 3, -1, 2, 1, 0, 0]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.9085614385614387,0.0780714502302566,0.39652705022007634,0.8649521044097569,0.2730337670006384,0.39652705022007634,-1.0,-1.0,0.03951612903225806,0.4116935483870967,0.4919354838709678,0.4919354838709678,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_507,0.29,-0.9457547169811318,2.8722813232690143,19.616785991785992,"[-2, -5, -1, 0, -3, -6, 0, 1, -4, -3, -2, -3, 1, -1, -2, -1, -3, -5, -3, -1]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.8038321400821401,0.13870002505330886,0.4527215737145138,0.8768326765035682,0.4465476547603091,0.4527215737145138,-1.0,-1.0,0.047580645161290326,0.4564516129032258,0.5379032258064516,0.5379032258064516,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_507,0.4,-0.6037735849056602,2.6076809620810595,17.551309801309802,"[-2, -4, -1, 0, -2, -6, 0, 1, -3, -2, -2, -3, 1, -1, -1, -1, -3, -5, -3, -1]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.824486901986902,0.12897944105198475,0.4527215737145138,0.8768326765035682,0.4465476547603091,0.4527215737145138,-1.0,-1.0,0.047580645161290326,0.4564516129032258,0.5379032258064516,0.5379032258064516,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_507,0.5,-0.4504716981132073,2.479919353527449,16.46797646797647,"[-2, -3, -1, 0, -2, -6, 0, 1, -3, -2, -2, -2, 1, -1, 0, -1, -3, -5, -3, -1]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.8353202353202352,0.129642701315447,0.4527215737145138,0.8768326765035682,0.4465476547603091,0.4527215737145138,-1.0,-1.0,0.047580645161290326,0.4564516129032258,0.5379032258064516,0.5379032258064516,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_507,0.6,-0.09669811320754707,2.1563858652847827,14.892884892884894,"[-2, -2, -1, 0, -2, -5, 0, 1, -3, -1, -1, -2, 1, -1, 1, -1, -3, -4, -3, -1]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.851071151071151,0.1121107704020308,0.4527215737145138,0.8768326765035682,0.4465476547603091,0.4527215737145138,-1.0,-1.0,0.047580645161290326,0.4564516129032258,0.5370967741935483,0.5370967741935483,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_507,0.7,-0.06132075471698095,2.1213203435596424,13.81779331779332,"[-2, -2, 0, 0, -2, -5, 0, 1, -3, 0, -1, -2, 1, 0, 1, -1, -3, -4, -3, -1]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.8618220668220667,0.121993046584136,0.4527215737145138,0.8768326765035682,0.4465476547603091,0.4527215737145138,-1.0,-1.0,0.047580645161290326,0.4564516129032258,0.5370967741935483,0.5370967741935483,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_507,0.8,0.2806603773584907,1.746424919657298,11.595571095571097,"[-2, -2, 1, 0, -2, -4, 0, 1, -3, 0, 0, -1, 1, 0, 1, -1, -2, -3, -2, -1]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.884044289044289,0.09704715372889436,0.4527215737145138,0.8768326765035682,0.4465476547603091,0.4527215737145138,-1.0,-1.0,0.047580645161290326,0.4564516129032258,0.5370967741935483,0.5370967741935483,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_507,0.9,0.4221698113207548,1.5652475842498528,10.675116550116552,"[-2, -1, 1, 1, -1, -3, 0, 1, -3, 0, 0, -1, 1, 0, 1, -1, -2, -3, -2, -1]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.8932488344988345,0.0802515827416535,0.4527215737145138,0.8768326765035682,0.4465476547603091,0.4527215737145138,-1.0,-1.0,0.047580645161290326,0.4564516129032258,0.5370967741935483,0.5370967741935483,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_507,0.95,0.5518867924528302,1.378404875209022,9.2488344988345,"[-2, -1, 1, 1, 0, -2, 0, 1, -3, 0, 0, -1, 1, 0, 1, -1, -2, -2, -2, -1]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.9075116550116551,0.07270063863388718,0.4527215737145138,0.8768326765035682,0.4465476547603091,0.4527215737145138,-1.0,-1.0,0.047580645161290326,0.4564516129032258,0.5370967741935483,0.5370967741935483,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_508,0.29,0.6698113207547169,1.1832159566199232,8.655885780885782,"[-1, 0, -1, -1, -1, -1, -1, -2, -1, 0, -1, -2, 0, 1, -1, 1, -2, -2, -1, 0]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.9134411421911424,0.058846743401901914,0.4810648197436787,0.9251159323602992,0.46850544179811354,0.4810648197436787,-1.0,-1.0,0.04838709677419355,0.4512096774193549,0.5544354838709677,0.5544354838709677,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_508,0.4,0.7051886792452831,1.118033988749895,8.322552447552448,"[-1, 0, -1, -1, -1, -1, 0, -2, -1, 0, -1, -1, 1, 1, -1, 1, -2, -2, -1, 0]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.9167744755244754,0.055787278866158724,0.4810648197436787,0.9251159323602992,0.46850544179811354,0.4810648197436787,-1.0,-1.0,0.04838709677419355,0.4512096774193549,0.5544354838709677,0.5544354838709677,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_508,0.5,0.6933962264150944,1.140175425099138,8.655885780885782,"[-1, 1, -1, -1, -1, -1, 0, -2, -1, 0, -1, -1, 1, 1, -1, 1, -2, -2, -1, 0]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.9134411421911421,0.052616487573429314,0.4810648197436787,0.9251159323602992,0.46850544179811354,0.4810648197436787,-1.0,-1.0,0.04838709677419355,0.4512096774193549,0.5544354838709677,0.5544354838709677,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_508,0.6,0.7051886792452831,1.118033988749895,8.239219114219114,"[-1, 1, -1, -1, -1, -1, 0, -2, 0, 0, -1, -1, 1, 1, -1, 1, -2, -2, -1, 0]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.9176078088578089,0.055903803504818196,0.4810648197436787,0.9251159323602992,0.46850544179811354,0.4810648197436787,-1.0,-1.0,0.04838709677419355,0.4512096774193549,0.5544354838709677,0.5544354838709677,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_508,0.7,0.7641509433962265,1.0,6.590714840714843,"[-1, 2, 0, -1, 0, -1, 0, -1, 0, 0, -1, -1, 1, 1, -1, 1, -1, -2, -1, 0]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.9340928515928516,0.04760248266989091,0.4810648197436787,0.9251159323602992,0.46850544179811354,0.4810648197436787,-1.0,-1.0,0.04838709677419355,0.4512096774193549,0.5544354838709677,0.5544354838709677,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_508,0.8,0.7995283018867925,0.9219544457292888,6.206099456099457,"[-1, 2, 0, -1, 0, -1, 0, -1, 0, 0, -1, -1, 1, 1, -1, 1, -1, -1, -1, 0]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.9379390054390054,0.043250520888219506,0.4810648197436787,0.9251159323602992,0.46850544179811354,0.4810648197436787,-1.0,-1.0,0.04838709677419355,0.4512096774193549,0.5544354838709677,0.5544354838709677,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_508,0.9,0.8231132075471699,0.8660254037844386,5.488150738150739,"[-1, 2, 0, -1, 0, -1, 0, 1, 0, 0, -1, -1, 1, 1, 0, 1, -1, 0, -1, 0]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.9451184926184928,0.04682002285505375,0.478339089003274,0.9158855272480749,0.46850544179811354,0.478339089003274,-1.0,-1.0,0.04838709677419355,0.45000000000000007,0.5532258064516129,0.5532258064516129,-1.0,-1.0
yolo11l_dataset_2_exp_dataset_size_508,0.95,0.7995283018867925,0.9219544457292888,5.589160839160839,"[-1, 2, 0, 0, 0, -1, 0, 2, 0, 0, -1, -1, 1, 1, 0, 1, -1, 0, -1, 0]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.9441083916083917,0.05931990572623392,0.478339089003274,0.9158855272480749,0.46850544179811354,0.478339089003274,-1.0,-1.0,0.04838709677419355,0.4483870967741937,0.5516129032258065,0.5516129032258065,-1.0,-1.0
