Model,Shots,Dataset,Score Threshold,R-Squared,RMSE,MAPE,Count Accuracy Avg,Count Accuracy SD,Pred Counts,GT Counts,AP (IoU=.50:.95),AP (IoU=.50),AP (IoU=.75),AP Small,AP Medium,AP Large,AR Max1,AR Max10,AR Max100,AR Small,AR Medium,AR Large
vitb,10,2,0.2,-6.24056603773585,5.540758070878027,38.954184704184705,0.610458152958153,0.1781659064793719,"[12, 7, 6, 7, 12, 4, 7, 20, 5, 8, 11, 6, 13, 14, 24, 16, 7, 6, 15, 10]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.12164112787694036,0.32360757039092986,0.05633928364289277,0.1346220725465602,0.1131446894689469,-1.0,0.032661290322580645,0.18669354838709676,0.20161290322580644,0.19791666666666669,0.3125,-1.0
vitb,10,2,0.25,-7.125000000000002,5.869412236331676,39.57539682539682,0.6042460317460318,0.20840125410015617,"[10, 7, 6, 6, 12, 2, 7, 20, 4, 8, 11, 6, 13, 11, 24, 16, 7, 6, 15, 8]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.12164112787694036,0.32360757039092986,0.05633928364289277,0.1346220725465602,0.1131446894689469,-1.0,0.032661290322580645,0.18669354838709676,0.20161290322580644,0.19791666666666669,0.3125,-1.0
vitb,10,2,0.3,-7.242924528301888,5.911852501542981,38.57099844599844,0.6142900155400156,0.23347042083347053,"[9, 7, 5, 6, 11, 2, 7, 19, 4, 6, 10, 6, 12, 10, 22, 14, 6, 5, 14, 8]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.11958075558660959,0.31258545080924466,0.05633928364289277,0.13226768699834165,0.1131446894689469,-1.0,0.032661290322580645,0.18266129032258066,0.1971774193548387,0.19333333333333336,0.3125,-1.0
vitb,10,2,0.4,-8.964622641509436,6.5,45.17224442224442,0.5482775557775559,0.22615137680627304,"[8, 5, 4, 4, 8, 2, 7, 17, 3, 6, 8, 4, 8, 8, 19, 11, 5, 4, 14, 8]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.11171649066265403,0.2886635750437212,0.05413906362089057,0.12273677680015091,0.1131446894689469,-1.0,0.032661290322580645,0.16653225806451613,0.18024193548387096,0.17583333333333334,0.3125,-1.0
vitb,10,2,0.5,-10.733490566037737,7.053367989832942,49.06757131757132,0.5093242868242869,0.246696122947288,"[6, 4, 3, 3, 7, 2, 5, 12, 3, 5, 6, 4, 8, 6, 16, 9, 4, 4, 12, 8]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.10508935335698513,0.2632909443167421,0.05413906362089057,0.11334103262137182,0.1131446894689469,-1.0,0.032661290322580645,0.1560483870967742,0.16532258064516128,0.16041666666666665,0.3125,-1.0
vitb,10,2,0.6,-13.351415094339625,7.800640999302558,57.15538628038628,0.4284461371961371,0.21326877914638206,"[5, 3, 3, 2, 5, 2, 4, 9, 3, 4, 5, 4, 6, 6, 12, 8, 2, 4, 11, 7]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.09634262438919673,0.236648273412818,0.05146092695476494,0.10579790070541502,0.10367574257425742,-1.0,0.032661290322580645,0.1463709677419355,0.15161290322580645,0.14791666666666667,0.2625,-1.0
vitb,10,2,0.7,-16.948113207547173,8.723531395025756,66.6752553002553,0.333247446997447,0.17060628483255008,"[3, 3, 2, 2, 2, 2, 4, 6, 3, 3, 4, 3, 6, 6, 9, 4, 1, 3, 9, 7]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.0812706099293028,0.2005657204204205,0.045549580467221656,0.08703983918107681,0.10367574257425742,-1.0,0.032661290322580645,0.12258064516129033,0.12258064516129033,0.11791666666666667,0.2625,-1.0
vitb,10,2,0.8,-22.207547169811324,9.919677414109795,76.9319708069708,0.23068029193029188,0.13159424428939978,"[3, 1, 1, 2, 2, 1, 2, 4, 3, 1, 2, 3, 3, 5, 7, 3, 1, 2, 6, 4]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.0616904288274752,0.14808876328815124,0.036370323068423416,0.06314918848107541,0.10367574257425742,-1.0,0.032661290322580645,0.08870967741935484,0.08870967741935484,0.08291666666666667,0.2625,-1.0
vitb,10,2,0.9,-28.469339622641517,11.178103595869919,86.95016095016094,0.13049839049839052,0.1304936926961694,"[2, 1, 0, 2, 0, 0, 0, 1, 2, 0, 0, 2, 3, 5, 1, 1, 1, 1, 5, 4]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.03811217332088319,0.08562390558726016,0.02295229522952295,0.03884038008415827,0.030462046204620463,-1.0,0.023790322580645163,0.04758064516129032,0.04758064516129032,0.04666666666666666,0.075,-1.0
vitb,10,2,0.98,-35.74528301886793,12.48198702130394,99.16666666666669,0.008333333333333331,0.036324157862838935,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.00792079207920792,0.009900990099009901,0.0099009900990099,0.00792079207920792,0.0,-1.0,0.0032258064516129032,0.005241935483870967,0.005241935483870967,0.005416666666666667,0.0,-1.0
vitb,10,2,0.99,-35.74528301886793,12.48198702130394,99.16666666666669,0.008333333333333331,0.036324157862838935,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.00792079207920792,0.009900990099009901,0.0099009900990099,0.00792079207920792,0.0,-1.0,0.0032258064516129032,0.005241935483870967,0.005241935483870967,0.005416666666666667,0.0,-1.0
vitb,10,3,0,-968.9817729908865,67.62627078288436,558.152593933844,-4.581525939338439,1.7612606242817779,"[84, 86, 91, 68, 53, 93, 99, 92, 79, 60, 88, 76, 51, 70, 92, 72]","[14, 15, 14, 9, 11, 10, 11, 12, 8, 15, 15, 13, 11, 14, 11, 14]",0.1208775530048399,0.37857801951382286,0.03342033337990207,0.15878258922863234,0.10161539052683442,-1.0,0.027918781725888325,0.17715736040609137,0.27309644670050764,0.26285714285714284,0.3545454545454545,-1.0
vitb,10,3,0.05,-9.498757249378624,7.035623639735144,45.51814504939505,0.5448185495060496,0.4280031918356778,"[15, 21, 24, 7, 12, 26, 11, 15, 17, 14, 22, 23, 9, 25, 13, 9]","[14, 15, 14, 9, 11, 10, 11, 12, 8, 15, 15, 13, 11, 14, 11, 14]",0.11055174873922696,0.3421366954178758,0.03281435009567697,0.14715557582201305,0.09410335253095939,-1.0,0.027918781725888325,0.1766497461928934,0.2233502538071066,0.21142857142857144,0.3181818181818182,-1.0
vitb,10,3,0.1,-3.6793703396851702,4.697073557013984,32.46546855921856,0.6753453144078144,0.18238075495545403,"[11, 18, 20, 7, 11, 17, 7, 10, 9, 12, 20, 19, 7, 23, 8, 7]","[14, 15, 14, 9, 11, 10, 11, 12, 8, 15, 15, 13, 11, 14, 11, 14]",0.10581316720203494,0.32885200027567224,0.03181657589965272,0.14104945128331403,0.09227857115508756,-1.0,0.027918781725888325,0.1700507614213198,0.20913705583756345,0.19657142857142856,0.3090909090909091,-1.0
vitb,10,3,0.15,-3.6793703396851702,4.697073557013984,32.84224456099456,0.6715775543900544,0.17453314084089455,"[8, 16, 19, 5, 10, 13, 7, 10, 7, 10, 17, 16, 5, 23, 6, 6]","[14, 15, 14, 9, 11, 10, 11, 12, 8, 15, 15, 13, 11, 14, 11, 14]",0.10158241264341857,0.31343837100065686,0.03181657589965272,0.13699312379008965,0.0881847390492852,-1.0,0.027918781725888325,0.16446700507614212,0.199492385786802,0.188,0.2909090909090909,-1.0
vitb,10,3,0.2,-3.7854183927091967,4.75,31.826593545343545,0.6817340645465646,0.1973076036537465,"[7, 11, 14, 5, 9, 12, 7, 10, 7, 8, 16, 14, 5, 22, 5, 6]","[14, 15, 14, 9, 11, 10, 11, 12, 8, 15, 15, 13, 11, 14, 11, 14]",0.0961148280148057,0.29722123204538203,0.02914664598531297,0.1290610258349475,0.08565730348063685,-1.0,0.027918781725888325,0.16345177664974617,0.1847715736040609,0.1737142857142857,0.27272727272727276,-1.0
vitb,10,3,0.25,-4.249378624689312,4.9749371855331,32.62543012543012,0.6737456987456987,0.220937660090023,"[5, 10, 13, 5, 9, 11, 7, 9, 6, 8, 15, 14, 4, 16, 5, 4]","[14, 15, 14, 9, 11, 10, 11, 12, 8, 15, 15, 13, 11, 14, 11, 14]",0.09235381037065855,0.2855368665960348,0.02914664598531297,0.1254829307773058,0.08360975178669196,-1.0,0.027918781725888325,0.15837563451776646,0.17766497461928932,0.1662857142857143,0.2681818181818182,-1.0
vitb,10,3,0.3,-5.217067108533555,5.414101956926928,37.01576201576202,0.6298423798423798,0.22177489042174509,"[5, 8, 10, 4, 9, 11, 6, 9, 6, 8, 13, 12, 3, 15, 5, 4]","[14, 15, 14, 9, 11, 10, 11, 12, 8, 15, 15, 13, 11, 14, 11, 14]",0.08552951917206449,0.26105494890625797,0.027646340272333782,0.11596852303353883,0.08019578034178368,-1.0,0.027918781725888325,0.1467005076142132,0.1619289340101523,0.14971428571428572,0.2590909090909091,-1.0
vitb,10,3,0.4,-7.192212096106047,6.214901447328026,45.26529026529026,0.5473470973470973,0.2373292440764546,"[5, 8, 7, 2, 7, 10, 6, 8, 4, 8, 12, 11, 2, 12, 4, 3]","[14, 15, 14, 9, 11, 10, 11, 12, 8, 15, 15, 13, 11, 14, 11, 14]",0.07549051027741534,0.23073094876430833,0.02619741489199087,0.1075497395768543,0.05678801697948033,-1.0,0.027918781725888325,0.1314720812182741,0.14060913705583752,0.13771428571428573,0.16363636363636364,-1.0
vitb,10,3,0.5,-9.962717481358741,7.189401922274203,55.39026945276946,0.4460973054723055,0.22155382051080344,"[5, 7, 5, 2, 4, 9, 4, 6, 2, 6, 11, 10, 2, 11, 3, 3]","[14, 15, 14, 9, 11, 10, 11, 12, 8, 15, 15, 13, 11, 14, 11, 14]",0.0638582126348424,0.1935328364297104,0.02454066872383704,0.09321275344014363,0.04898950593184723,-1.0,0.027918781725888325,0.1131979695431472,0.11776649746192891,0.11714285714285715,0.12272727272727273,-1.0
vitb,10,3,0.6,-12.932062966031483,8.104782538723663,63.65422771672772,0.3634577228327228,0.20551331587324764,"[4, 5, 3, 1, 4, 5, 4, 6, 2, 6, 9, 9, 0, 11, 3, 2]","[14, 15, 14, 9, 11, 10, 11, 12, 8, 15, 15, 13, 11, 14, 11, 14]",0.052337345340351,0.15355082805577855,0.022965511208085466,0.08011706607482146,0.040912154240634144,-1.0,0.024873096446700507,0.09187817258883249,0.0949238578680203,0.09714285714285714,0.07727272727272727,-1.0
vitb,10,3,0.7,-16.12676056338028,8.986100377805714,71.03502400377401,0.28964975996225995,0.1876062536351785,"[1, 5, 3, 1, 3, 4, 4, 5, 1, 5, 8, 8, 0, 8, 3, 0]","[14, 15, 14, 9, 11, 10, 11, 12, 8, 15, 15, 13, 11, 14, 11, 14]",0.04098937465776041,0.12155516399097537,0.019754379284082253,0.06219446239772169,0.040912154240634144,-1.0,0.02284263959390863,0.07055837563451776,0.07055837563451776,0.0697142857142857,0.07727272727272727,-1.0
vitb,10,3,0.8,-20.103562551781277,9.974968671630002,79.21517718392718,0.20784822816072815,0.1881326166817891,"[0, 4, 2, 1, 1, 2, 3, 5, 1, 2, 8, 6, 0, 8, 0, 0]","[14, 15, 14, 9, 11, 10, 11, 12, 8, 15, 15, 13, 11, 14, 11, 14]",0.03371092947206809,0.09297894075121797,0.018104214267580604,0.04921654829656185,0.039969202802633205,-1.0,0.02131979695431472,0.05228426395939086,0.05228426395939086,0.04971428571428572,0.07272727272727272,-1.0
vitb,10,3,0.9,-24.014084507042252,10.859903314486736,87.86324786324786,0.12136752136752135,0.12939235310415986,"[0, 3, 2, 1, 0, 1, 0, 4, 0, 2, 5, 3, 0, 5, 0, 0]","[14, 15, 14, 9, 11, 10, 11, 12, 8, 15, 15, 13, 11, 14, 11, 14]",0.024159503862474157,0.0627062706270627,0.016247778624016246,0.03141314131413141,0.03756675667566756,-1.0,0.013705583756345178,0.03401015228426396,0.03401015228426396,0.030285714285714287,0.06363636363636363,-1.0
vitb,10,3,0.98,-31.0,12.283118496538247,98.75,0.012499999999999997,0.02602082499332665,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]","[14, 15, 14, 9, 11, 10, 11, 12, 8, 15, 15, 13, 11, 14, 11, 14]",0.011056105610561055,0.019801980198019802,0.0132013201320132,0.007920792079207917,0.03217821782178218,-1.0,0.008629441624365481,0.008629441624365481,0.008629441624365481,0.004571428571428572,0.04090909090909091,-1.0
vitb,10,3,0.99,-31.76884838442419,12.429802894656053,99.58333333333333,0.004166666666666666,0.01613743060919757,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[14, 15, 14, 9, 11, 10, 11, 12, 8, 15, 15, 13, 11, 14, 11, 14]",0.00198019801980198,0.0099009900990099,0.0,0.0,0.009900990099009898,-1.0,0.001015228426395939,0.001015228426395939,0.001015228426395939,0.0,0.00909090909090909,-1.0
vitb,30,1,0,-631.0608695652172,63.54657084899756,481.4134361009361,-3.8141343610093608,1.6542851010678028,"[68, 62, 55, 81, 88, 76, 82, 83, 55, 87, 86, 89]","[16, 9, 16, 8, 15, 13, 16, 15, 14, 13, 14, 15]",0.18328576466153212,0.4889124627800877,0.1065701123556534,0.1880444659133457,0.38938943894389433,-1.0,0.04207317073170731,0.20121951219512196,0.2426829268292683,0.23950617283950618,0.5,-1.0
vitb,30,1,0.05,-14.443478260869561,9.93310961716756,54.828678266178265,0.4517132173382173,0.4544053146359243,"[17, 9, 11, 15, 20, 17, 23, 25, 16, 24, 27, 40]","[16, 9, 16, 8, 15, 13, 16, 15, 14, 13, 14, 15]",0.17898648397597902,0.4723649637311319,0.10551884141369847,0.18308319039575865,0.38938943894389433,-1.0,0.04207317073170731,0.20121951219512196,0.21707317073170734,0.21358024691358027,0.5,-1.0
vitb,30,1,0.1,-3.265217391304347,5.220153254455275,31.02780321530322,0.6897219678469678,0.23609397497450638,"[14, 5, 10, 11, 17, 12, 17, 18, 13, 23, 19, 26]","[16, 9, 16, 8, 15, 13, 16, 15, 14, 13, 14, 15]",0.17706380684294382,0.4599037677933899,0.10551884141369847,0.18068375034684953,0.38938943894389433,-1.0,0.04207317073170731,0.20121951219512196,0.21219512195121953,0.20864197530864198,0.5,-1.0
vitb,30,1,0.15,-0.7217391304347822,3.3166247903554,20.080764143264147,0.7991923585673586,0.14899872635112962,"[13, 5, 9, 9, 13, 12, 15, 16, 12, 19, 15, 18]","[16, 9, 16, 8, 15, 13, 16, 15, 14, 13, 14, 15]",0.174267622238793,0.4400388698906313,0.10551884141369847,0.17665388788090983,0.38938943894389433,-1.0,0.04207317073170731,0.20121951219512196,0.20548780487804877,0.20185185185185187,0.5,-1.0
vitb,30,1,0.2,-1.4391304347826082,3.947573094109004,24.13665038665039,0.7586334961334962,0.16373055908369796,"[10, 4, 8, 7, 12, 9, 12, 14, 11, 16, 15, 15]","[16, 9, 16, 8, 15, 13, 16, 15, 14, 13, 14, 15]",0.17369129594944763,0.43427560699717777,0.10551884141369847,0.17665388788090983,0.38938943894389433,-1.0,0.04207317073170731,0.20121951219512196,0.20487804878048782,0.20123456790123456,0.5,-1.0
vitb,30,1,0.25,-2.756521739130434,4.898979485566356,30.669388481888483,0.6933061151811152,0.17619584703788177,"[10, 4, 6, 6, 9, 7, 11, 13, 10, 12, 13, 13]","[16, 9, 16, 8, 15, 13, 16, 15, 14, 13, 14, 15]",0.1696842081184484,0.4162621257837897,0.10551884141369847,0.1719486302589298,0.38938943894389433,-1.0,0.04207317073170731,0.19573170731707318,0.19695121951219513,0.19320987654320984,0.5,-1.0
vitb,30,1,0.3,-4.295652173913042,5.816642788871716,38.993945868945865,0.6100605413105413,0.14761439252495817,"[9, 4, 6, 5, 8, 6, 9, 10, 10, 12, 11, 10]","[16, 9, 16, 8, 15, 13, 16, 15, 14, 13, 14, 15]",0.1696842081184484,0.4162621257837897,0.10551884141369847,0.1719486302589298,0.38938943894389433,-1.0,0.04207317073170731,0.19573170731707318,0.19695121951219513,0.19320987654320984,0.5,-1.0
vitb,30,1,0.4,-7.256521739130433,7.262919523166975,50.397334147334135,0.49602665852665856,0.11267536918312893,"[7, 4, 4, 4, 7, 5, 9, 8, 8, 9, 9, 7]","[16, 9, 16, 8, 15, 13, 16, 15, 14, 13, 14, 15]",0.16546716348506244,0.400390200718051,0.10551884141369847,0.1666888968538541,0.38938943894389433,-1.0,0.04207317073170731,0.19146341463414634,0.19146341463414634,0.1876543209876543,0.5,-1.0
vitb,30,1,0.5,-10.073913043478258,8.411301920630361,58.536833536833534,0.4146316646316646,0.1036391218345476,"[5, 4, 4, 4, 7, 3, 7, 7, 5, 7, 8, 6]","[16, 9, 16, 8, 15, 13, 16, 15, 14, 13, 14, 15]",0.15375423911062489,0.3483952553012837,0.10551884141369847,0.1552360194519855,0.38938943894389433,-1.0,0.04207317073170731,0.17621951219512194,0.17621951219512194,0.17222222222222222,0.5,-1.0
vitb,30,1,0.6,-11.860869565217389,9.064583093924766,62.53217846967847,0.3746782153032153,0.12377209147607572,"[3, 4, 4, 4, 7, 2, 6, 6, 4, 6, 8, 6]","[16, 9, 16, 8, 15, 13, 16, 15, 14, 13, 14, 15]",0.1475294244225529,0.3305739498197485,0.10146105858623539,0.1478232238167643,0.38938943894389433,-1.0,0.04207317073170731,0.16707317073170733,0.16707317073170733,0.16296296296296295,0.5,-1.0
vitb,30,1,0.7,-14.234782608695648,9.865765724632494,66.84765466015466,0.3315234533984534,0.14872403079079996,"[2, 4, 3, 4, 7, 2, 2, 6, 3, 6, 7, 6]","[16, 9, 16, 8, 15, 13, 16, 15, 14, 13, 14, 15]",0.13859666498646905,0.2933926045665791,0.10146105858623539,0.14065634210560285,0.38938943894389433,-1.0,0.04207317073170731,0.15792682926829266,0.15792682926829266,0.1537037037037037,0.5,-1.0
vitb,30,1,0.8,-17.599999999999994,10.901070283845222,76.84561965811966,0.2315438034188034,0.1487978480654042,"[2, 3, 3, 1, 7, 0, 0, 5, 2, 4, 5, 6]","[16, 9, 16, 8, 15, 13, 16, 15, 14, 13, 14, 15]",0.10721403145712682,0.2248566961959354,0.08751884803865002,0.1065642993579036,0.38938943894389433,-1.0,0.03597560975609756,0.11890243902439024,0.11890243902439024,0.11419753086419752,0.5,-1.0
vitb,30,1,0.9,-25.1391304347826,12.922847983320086,92.7171092796093,0.07282890720390718,0.07452763513113789,"[1, 0, 0, 1, 1, 0, 0, 3, 0, 1, 2, 3]","[16, 9, 16, 8, 15, 13, 16, 15, 14, 13, 14, 15]",0.043982398239823986,0.07920792079207921,0.047304730473047306,0.04509075907590759,0.0,-1.0,0.025,0.042682926829268296,0.042682926829268296,0.04320987654320987,0.0,-1.0
vitb,30,1,0.98,-28.85652173913043,13.811227316933133,99.44444444444444,0.005555555555555554,0.018425693279752218,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[16, 9, 16, 8, 15, 13, 16, 15, 14, 13, 14, 15]",0.005940594059405939,0.0099009900990099,0.0099009900990099,0.005940594059405939,0.0,-1.0,0.0036585365853658543,0.0036585365853658543,0.0036585365853658543,0.0037037037037037034,0.0,-1.0
vitb,30,2,0,-1423.5990566037738,77.71936695573376,643.1422743922743,-5.431422743922743,1.3515535418698417,"[86, 74, 92, 95, 100, 91, 96, 91, 91, 91, 99, 75, 86, 91, 90, 97, 75, 99, 85, 92]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.17710767244024841,0.4363681052372347,0.09728564260669958,0.18051713720114645,0.32011409334210733,-1.0,0.0407258064516129,0.21088709677419354,0.26169354838709674,0.2541666666666667,0.4875,-1.0
vitb,30,2,0.05,-74.27122641509436,17.864769799804307,127.93752081252082,-0.2793752081252082,0.8705577630468898,"[19, 23, 20, 19, 39, 27, 39, 37, 13, 17, 19, 44, 20, 17, 38, 26, 29, 36, 40, 31]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.1748148746879582,0.42602131239650964,0.09728564260669958,0.17811712079271225,0.32011409334210733,-1.0,0.0407258064516129,0.21088709677419354,0.2435483870967742,0.2354166666666667,0.4875,-1.0
vitb,30,2,0.1,-21.02830188679246,9.664367542679656,64.31252081252082,0.35687479187479193,0.5387476660043611,"[12, 20, 14, 11, 27, 17, 30, 25, 9, 15, 12, 30, 16, 12, 29, 19, 18, 26, 27, 19]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.17269069404808182,0.4203249246628095,0.09609275223332489,0.17573085362507757,0.32011409334210733,-1.0,0.0407258064516129,0.21088709677419354,0.2350806451612903,0.2266666666666667,0.4875,-1.0
vitb,30,2,0.15,-8.115566037735851,6.216912416947821,40.773143523143524,0.5922685647685648,0.3738624608354282,"[12, 18, 13, 8, 22, 16, 25, 18, 5, 13, 9, 24, 13, 12, 23, 12, 14, 21, 17, 16]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.17249212265890948,0.4203249246628095,0.09609275223332489,0.17521603540897604,0.32011409334210733,-1.0,0.0407258064516129,0.21088709677419354,0.23225806451612904,0.22375000000000003,0.4875,-1.0
vitb,30,2,0.2,-4.6014150943396235,4.873397172404482,33.675158175158174,0.6632484182484182,0.2980821899032476,"[12, 14, 11, 8, 19, 12, 22, 15, 4, 11, 7, 22, 10, 9, 17, 11, 13, 17, 14, 11]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.17050861258063518,0.41200295584778696,0.09447626405389471,0.17326548946961623,0.32011409334210733,-1.0,0.0407258064516129,0.2092741935483871,0.2274193548387097,0.21875,0.4875,-1.0
vitb,30,2,0.25,-4.259433962264152,4.722287581247038,30.785811410811416,0.6921418858918859,0.28433329438530475,"[9, 13, 9, 6, 15, 9, 18, 14, 4, 11, 7, 21, 8, 8, 16, 9, 9, 13, 14, 9]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.16860974552314162,0.40173558293453243,0.09447626405389471,0.17121747990101283,0.32011409334210733,-1.0,0.0407258064516129,0.20846774193548384,0.22379032258064516,0.21500000000000002,0.4875,-1.0
vitb,30,2,0.3,-4.3773584905660385,4.774934554525329,31.30204517704518,0.6869795482295482,0.24116133736551898,"[7, 13, 7, 6, 12, 7, 14, 14, 4, 10, 6, 17, 7, 6, 15, 8, 7, 11, 12, 9]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.1668713643951701,0.3965620926125273,0.09447626405389471,0.1693622183031954,0.32011409334210733,-1.0,0.0407258064516129,0.2064516129032258,0.21975806451612906,0.21083333333333334,0.4875,-1.0
vitb,30,2,0.4,-5.863207547169813,5.394441583704471,38.66122766122767,0.6133877233877234,0.20795622231750835,"[6, 10, 7, 5, 10, 6, 12, 13, 4, 10, 3, 14, 7, 5, 15, 7, 5, 7, 10, 8]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.16290733485000958,0.3785427199831919,0.09447626405389471,0.16461040779741523,0.32011409334210733,-1.0,0.0407258064516129,0.2028225806451613,0.21169354838709675,0.20250000000000004,0.4875,-1.0
vitb,30,2,0.5,-9.1061320754717,6.545991139621257,49.42435342435343,0.5057564657564658,0.15967575941774068,"[6, 7, 4, 5, 9, 4, 11, 9, 4, 6, 2, 12, 6, 5, 10, 6, 5, 5, 8, 7]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.15255398385842392,0.34541546759358327,0.09138220464795413,0.15309114053932313,0.32011409334210733,-1.0,0.0407258064516129,0.19193548387096776,0.19354838709677422,0.18375000000000002,0.4875,-1.0
vitb,30,2,0.6,-11.511792452830191,7.283543093852058,55.89337051837051,0.44106629481629483,0.15244986481684142,"[5, 5, 3, 5, 7, 3, 10, 7, 4, 6, 1, 12, 6, 4, 8, 6, 5, 4, 8, 6]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.1445379887714271,0.3235540814549694,0.08457032345983531,0.1455986153864637,0.2937907719343363,-1.0,0.0407258064516129,0.1786290322580645,0.1786290322580645,0.17125,0.4,-1.0
vitb,30,2,0.7,-14.330188679245285,8.06225774829855,61.77984515484515,0.3822015484515484,0.15316734862199474,"[5, 4, 1, 5, 6, 3, 10, 7, 3, 5, 1, 5, 6, 4, 7, 5, 5, 3, 5, 4]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.13466052695641012,0.2996847803334381,0.0807699434218315,0.13492240070318892,0.2937907719343363,-1.0,0.0407258064516129,0.16491935483870968,0.16491935483870968,0.15708333333333332,0.4,-1.0
vitb,30,2,0.8,-20.061320754716984,9.44986772394196,72.86244311244312,0.2713755688755689,0.14767685946148587,"[4, 4, 0, 2, 5, 2, 6, 6, 2, 4, 0, 4, 2, 4, 6, 2, 5, 2, 3, 3]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.10917248414672306,0.23895235964761424,0.06444009125853299,0.10642307193971508,0.2937907719343363,-1.0,0.03790322580645161,0.12701612903225806,0.12701612903225806,0.11791666666666664,0.4,-1.0
vitb,30,2,0.9,-26.55896226415095,10.809717850156867,83.2844794094794,0.16715520590520588,0.13882466243305142,"[3, 2, 0, 1, 1, 2, 4, 4, 1, 1, 0, 4, 0, 2, 2, 0, 5, 2, 3, 2]","[8, 12, 15, 15, 13, 12, 15, 13, 11, 13, 9, 9, 12, 12, 15, 14, 11, 12, 12, 15]",0.07231004532748662,0.14635284868437218,0.05410606994765411,0.06668947759717482,0.2694449444944495,-1.0,0.03387096774193549,0.08064516129032258,0.08064516129032258,0.07125,0.3625,-1.0
vitb,30,3,0,-1232.5509527754764,76.26270385975047,645.7780067155066,-5.457780067155067,1.805774358906559,"[85, 88, 98, 94, 92, 99, 92, 98, 86, 78, 78, 80, 81, 79, 98, 83]","[14, 15, 14, 9, 11, 10, 11, 12, 8, 15, 15, 13, 11, 14, 11, 14]",0.22839361988327095,0.6308238456557459,0.09598203554416836,0.2265368439038478,0.28036416447017415,-1.0,0.04263959390862944,0.2649746192893401,0.3218274111675127,0.31028571428571433,0.4136363636363637,-1.0
